20028	dowry	Dowry Hat	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2028	bonus bStr,15;	\N	\N
20029	Elmo_de_Valkyria_Azul	Blue Valkyrie Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2029	\N	\N	\N
20030	Elmo_de_Valkyria_Branco	Valkyrie Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2030	bonus2 bSubRace,RC_DemiHuman,3; bonus2 bAddRace,RC_DemiHuman,3;	\N	\N
20031	Elmo_de_Valkyria_Preto	Black_Valkyrie_Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2031	bonus2 bSubRace,RC_DemiHuman,3; bonus2 bAddRace,RC_DemiHuman,3;	\N	\N
20032	Elmo_de_Valkyria_Rosa	Red_Valkyrie_Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2032	bonus2 bSubRace,RC_DemiHuman,3; bonus2 bAddRace,RC_DemiHuman,3;	\N	\N
20033	Elmo_de_Valkyria_Verde	Fusion_Valkyrie_Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2033	bonus bStr,2; bonus bAgi,2; bonus2 bAddRace,RC_DemiHuman,5;	\N	\N
20034	Elmo_de_Valkyria_Ying_Yang	Fusion Valkyrie Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2034	bonus bVit,5; bonus bStr,5; bonus bInt,3; bonus2 bAddRace,RC_DemiHuman,3;	\N	\N
20035	Fallen_Wings	wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2035	bonus bVit,5;	\N	\N
20036	hokage	Hokage Hat	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2036	bonus bStr,20;	\N	\N
20037	kakashi	Kakashi Headprotector	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2037	bonus bDex,20;	\N	\N
20038	konohahp	Fire Headprotector	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2038	bonus bStr,3;	\N	\N
20039	lightninghp	Lightining Headprotector	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2039	bonus bLuk,10;	\N	\N
20040	mysthp	Wind Headprotector	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2040	bonus bInt,3;	\N	\N
20041	Niflheim_Wings	Niflheim wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2041	bonus bAllStats,3;	\N	\N
20042	rockhp	Eart Headprotector	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2042	bonus bVit,10;	\N	\N
20043	sandhp	Wind Headprotector	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2043	bonus bAgi,3;	\N	\N
20044	Satan_wings	Satan wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2044	bonus bStr,3; bonus bVit,5; bonus bInt,3; bonus2 bAddRace,RC_DemiHuman,3; if(isequipped(20075))  bonus bAllStats,2;	\N	\N
20045	Shaman_Wings	Shaman wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2045	bonus bInt,3; bonus bMatkRate,10;	\N	\N
20046	soundhp	Sound Headprotector	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2046	bonus bDex,3;	\N	\N
20047	Sygnun_Helm	Sygnus Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2047	bonus bDex,3; bonus bLongAtkRate,15; bonus2 bAddRace,RC_DemiHuman,3; bonus2 bSkillAtk,"AC_DOUBLE",20;	\N	\N
20048	Vengeance_Wing	Vengeance wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2048	bonus bDex,5; bonus bLongAtkRate,10;	\N	\N
20049	Vindicated_Wing	Vindicated wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2049	bonus bStr,15;	\N	\N
20050	_Black_Note_Headphone	Black Note Headphone	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2050	bonus2 bSubRace,RC_DemiHuman,3; bonus bAllStats,7; bonus3 bAutoSpell,"SA_DISPELL",1,50;	\N	\N
20051	_Akatsuki_Hat	Akatsuki Hat	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2051	bonus bInt,3;	\N	\N
20052	_Board	Bords	5	20	\N	0	\N	2	\N	0	4294967295	7	2	1	\N	1	0	2052	bonus bAgi,5; bonus bStr,1; bonus bSpeedRate,20;	\N	\N
20053	_Creed_Helm	Creed Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2053	bonus bStr,3; bonus2 bSubRace,RC_DemiHuman,3;	\N	\N
20054	_dayring	Day Ring	5	20	\N	0	\N	2	\N	0	4294967295	7	2	1	\N	1	0	2054	bonus bAgi,5;	\N	\N
20055	_Evil_Druid_Hat	Evil Druid Hat	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2055	bonus bAllStats,2;	\N	\N
20056	_fallen_ghost	Fallen Ghost	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2056	bonus bInt,3; bonus2 bSubRace,RC_DemiHuman,5;	\N	\N
20057	_Hollow_Mask	Hollow Mask	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2057	bonus bHit,30; bonus bMaxHPrate,3; bonus bIntravision,0;	\N	\N
20058	_Gundam_Helm	Gundam Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2058	\N	\N	\N
20059	_Claw_Wing	Claw Wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2059	bonus bDex,3; bonus bLongAtkRate,20; if(isequipped(20047))  bonus bLongAtkRate,15;	\N	\N
20060	_nightring	Night RIng	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2060	bonus bVit,5; bonus bSpeedRate,20;	\N	\N
20061	_Sidehat	Side Hat	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2061	\N	\N	\N
20062	_redvampirewings	Red Dragon Wings	5	20	\N	0	\N	2	\N	0	4294967295	7	2	1	\N	1	0	2062	bonus bAllstats,2; bonus bAtkEle,Ele_Earth;bonus3 bAddEff,Eff_Curse,5000,ATF_SHORT;bonus2 bAddRace,RC_DemiHuman,3; specialeffect2 375; specialeffect2 590; if(isequipped(20032)) skill "TK_SEVENWIND",4; bonus bInt,3;	\N	\N
20063	darkdwings	Black Dragon Wings	5	20	\N	0	\N	2	\N	0	4294967295	7	2	1	\N	1	0	2063	 bonus bAllstats,2; bonus bAtkEle,Ele_Undead;bonus3 bAddEff,Eff_Curse,5000,ATF_SHORT;bonus2 bAddRace,RC_DemiHuman,3; specialeffect2 375; specialeffect2 590; if(isequipped(20031)) skill "TK_SEVENWIND",4; bonus bStr,3;	\N	\N
20064	dragon_wing	dragon_wing	5	20	\N	0	\N	2	\N	0	4294967295	7	2	1	\N	1	0	2064	 specialeffect2 375; specialeffect2 590; bonus bAllstats,7; bonus bSubEle,Ele_Wind; bonus3 bAddEff,Eff_Curse,5000,ATF_SHORT; bonus2 bAddRace,RC_DemiHuman,3; if(isequipped(20030))  skill "TK_SEVENWIND",5; bonus bStr,5; bonus bDex,5;	\N	\N
20065	dhv2	Dragon Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2065	 bonus2 bSubRace,RC_DemiHuman,3; bonus2 bAddRace,RC_DemiHuman,3;	\N	\N
20066	dhv5	Dragon Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2066	 bonus2 bSubRace,RC_DemiHuman,3; bonus2 bAddRace,RC_DemiHuman,3;	\N	\N
20067	_Super_Saiya_Aura	Super Saiyan Aura	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2067	 bonus bAllstats,3;	\N	\N
20068	green_lhz_aura	Green Aura	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2068	 bonus bAllstats,3;	\N	\N
20069	lhz_black	Black Aura	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2069	 bonus bAllstats,3;	\N	\N
20070	lhz_blue	Blue Aura	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2070	bonus bAllstats,3;	\N	\N
20071	lhz_gold	Gold Aura	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2071	bonus bAllstats,3;	\N	\N
20072	lhz_red	Red Aura	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2072	bonus bAllstats,3;	\N	\N
20073	saears	Sea Ears	5	20	\N	200	\N	0	\N	1	4294967294	7	2	1	\N	0	0	2073	\N	\N	\N
20074	sawings	wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2074	\N	\N	\N
20075	sahelm	Sa Helm	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2075	bonus bVit,10; bonus bMaxHPrate,5; bonus2 bSubRace,RC_DemiHuman,5;	\N	\N
20076	_Band_Aid	Band_Aid	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2076	bonus bAllStats,3; bonus2 bSubRace,RC_DemiHuman,5;	\N	\N
20077	rcyc	Red Cyclops	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2077	bonus bDex,5; bonus bStr,5; bonus bInt,3; bonus bFlee,30; if(BaseClass==Job_Gunslinger||BaseClass==Job_Mage||BaseClass==Job_Swordman) bonus bMaxHPrate,10;	\N	\N
20078	runes	Rune of Knight	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2078	bonus bAllstats,2; bonus2 bSubRace,RC_DemiHuman,3;	\N	\N
20079	wcyc	White Cyclops Eye	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2079	bonus2 bSubRace,RC_DemiHuman,5; bonus bStr,2; bonus bDex,2; bonus bVit,2;	\N	\N
20080	quest_item	Credit	3	1000	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
20081	Tobi_Mask	Tobi Mask	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2080	bonus bAgi,8; bonus bFlee,10; bonus2 bSubRace,RC_DemiHuman,5;	\N	\N
20082	Traveler_Hat	Traveler Hat	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2081	bonus bLuk,10; bonus bAgi,5; bonus bCritAtkRate,20;	\N	\N
20083	Snowboard	SnowBroad	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2082	bonus bAllstats,2;	\N	\N
20084	Snow_Goggles	Snow Goggles	5	20	\N	200	\N	0	\N	1	4294967294	7	2	1	\N	0	0	2083	bonus bAllstats,2;	\N	\N
20085	Snow_Beanie	Snow Beanie	5	20	\N	150	\N	6	\N	1	4294967295	7	2	256	\N	1	1	2084	bonus bAllstats,2;	\N	\N
20086	_avvh	Angelic Valkyrie Helm	5	1000	\N	200	\N	2	\N	1	4294967295	7	2	256	\N	0	1	2085	bonus2 bSubRace,RC_DemiHuman,3; bonus bMatkRate,10; bonus bStr,7; bonus bAgi,3; bonus bVit,20; bonus bInt,20; bonus bLuk,7; bonus bMaxHPRate,10; bonus2 bSubEle,Ele_Neutral,10; bonus2 bSubEle,Ele_Water,10; bonus2 bSubEle,Ele_Earth,10; bonus2 bSubEle,Ele_Fire,10; bonus2 bSubEle,Ele_Wind,10; bonus2 bSubEle,Ele_Poison,10; bonus2 bSubEle,Ele_Holy,10; bonus2 bSubEle,Ele_Dark,10; bonus2 bSubEle,Ele_Ghost,10; bonus2 bSubEle,Ele_Undead,10; bonus bUnbreakableHelm,0;	\N	\N
20087	_catearsberet	Cat_Ears_Beret	5	1000	\N	200	\N	2	\N	1	4294967295	7	2	256	\N	0	1	2086	\N	\N	\N
20088	_dragonhelm	Dragon Helm	5	1000	\N	200	\N	2	\N	1	4294967295	7	2	256	\N	0	1	2087	bonus bStr,10; bonus bDex,5; bonus bAgi,10; bonus2 bSubRace,RC_DemiHuman,10; bonus2 bAddRace,RC_DemiHuman,10;	\N	\N
20089	_megaman_zero_helm	Megaman Zero Helm	5	1000	\N	200	\N	2	\N	1	4294967295	7	2	256	\N	0	1	2088	\N	\N	\N
20090	_pilipinascap	Philipine Cap	5	1000	\N	200	\N	2	\N	1	4294967295	7	2	256	\N	0	1	2089	bonus bAllstats,2;	\N	\N
20091	_Reisz_Helmet	Reisz Helmet	5	1000	\N	200	\N	2	\N	1	4294967295	7	2	256	\N	0	1	2090	bonus bAllstats,2;	\N	\N
20092	_saiyanhair	Saiyan Hair	5	1000	\N	200	\N	2	\N	1	4294967295	7	2	256	\N	0	1	2091	bonus bStr,3; bonus bAgi,5; bonus2 bSubRace,RC_DemiHuman,8;	\N	\N
20093	_dragcyc	Dragon_Cyclops	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2092	bonus bAllStats,5; bonus2 bSubRace,RC_DemiHuman,10; bonus bFlee,30; skill "MG_SIGHT",1;	\N	sc_end SC_SIGHT;
20094	bcyc	Black_Cyclops	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2093	\N	\N	\N
20095	robotears	Robo_Ears	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2094	bonus5 bAutoSpellWhenHit,"CR_AUTOGUARD",3,50,BF_WEAPON|BF_MAGIC,0;	\N	\N
20096	lhz_aura	Lighthalzen_Aura	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2095	bonus bAllstats,2; bonus2 bSubRace,RC_DemiHuman,3; specialeffect2 375; specialeffect2 590; if(isequipped(20092))  skill "TK_SEVENWIND",5; bonus bStr,3;	\N	\N
20097	Blade_of_Dragon	Blade_of_Dragon	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2096	\N	\N	\N
20098	baracuda_wings	Baracuda Wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2097	\N	\N	\N
20099	_goggle	Asigth	5	20	\N	0	\N	1	\N	1	4294967295	7	2	512	\N	0	0	2098	\N	\N	\N
20100	_dre_headphones_red	dre_headphones_red	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2099	bonus bAllstats,2;	\N	\N
20101	_dre_headphones_black	dre_headphones_black	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2100	bonus bAllstats,2;	\N	\N
20102	_gmman	Gm_Man	5	50	25	100	0	5	1	1	268435455	7	2	256	1	1	1	2101	\N	\N	\N
20103	_gmwoman	GM_Woman	5	50	25	100	0	5	1	1	268435455	7	2	256	1	1	1	2102	\N	\N	\N
20104	_dragonsword	Dragon Sword	5	20	\N	500	\N	4	\N	1	4294967295	7	2	1	\N	1	0	2103	bonus bAllStats,7; bonus2 bSubEle,Ele_Wind,5;bonus2 bAddEff,Eff_Stone,300;bonus2 bAddRace,RC_DemiHuman,10; if(isequipped(20088)) skill "TK_SEVENWIND",5; bonus bStr,7;bonus bAgi,7;	\N	\N
20105	_spikehp	Spike Headphone	5	50	25	100	0	5	1	1	268435455	7	2	256	1	1	1	2104	\N	\N	\N
20115	Torn_Wings	Torn Wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2105	bonus bLuk,10; bonus bCriticalRate,10; if(isequipped(20007)) bonus bFlee2,5;	\N	\N
20116	Phoenix_Wings	Phoenix Wings	5	20	\N	0	\N	2	\N	1	4294967295	7	2	1	\N	1	0	2106	bonus bVit,10; bonus2 bSubEle,Ele_Fire,10; bonus bMaxHPrate,10;	\N	\N
20106	_avarmor	Angelic_armor	5	10	\N	100	\N	1	\N	1	4294967295	7	2	16	\N	0	1	0	bonus bHPrecovRate,32767; bonus2 bResEff,Eff_Stun,10000; bonus2 bResEff,Eff_Freeze,10; bonus bStr,4; bonus bAgi,4; bonus bVit,10; bonus bInt,3; bonus bLuk,4; bonus2 bSubEle,Ele_Neutral,5; bonus2 bSubEle,Ele_Water,5; bonus2 bSubEle,Ele_Earth,5; bonus2 bSubEle,Ele_Fire,5; bonus2 bSubEle,Ele_Wind,5; bonus2 bSubEle,Ele_Poison,5; bonus2 bSubEle,Ele_Holy,5; bonus2 bSubEle,Ele_Dark,5; bonus2 bSubEle,Ele_Ghost,5; bonus2 bSubEle,Ele_Undead,5; bonus bUnbreakableArmor,0;bonus bMdef,25; bonus bDef,25;	\N	\N
20107	_avboots	Angelic_Shoes	5	400	\N	200	\N	1	\N	1	4294967295	7	2	64	\N	0	1	0	bonus bAllStats,2;bonus bUnbreakableShoes,0; bonus bMaxHP,10*BaseLevel;bonus bMaxSP,10*JObLevel;bonus2 bResEff,Eff_Sleep,50;	\N	\N
13042	Krieger_Dagger1	Refined Glorious Gladius	4	20	\N	0	120	\N	1	4	4271865583	7	2	2	4	80	1	1	bonus bAtk,300; bonus2 bAddRace,RC_DemiHuman,95; bonus2 bIgnoreDefRate,RC_DemiHuman,50; bonus3 bAutoSpell,"PR_LEXDIVINA",1,20; if(getrefine()>5) { bonus2 bAddRace,RC_DemiHuman,pow(((getrefine()>14)?14:getrefine())-4,2); bonus2 bIgnoreDefRate,RC_DemiHuman,50; } if(getrefine()>8) bonus4 bAutoSpellOnSkill,"RG_RAID","NPC_WIDEBLEEDING",1,250;	\N	\N
20108	_avrobe	Angelic_Manteau	5	1000	\N	200	\N	1	\N	1	4294967295	7	2	4	\N	0	1	0	bonus bAllStats,2; bonus bUnbreakableGarment,0; if(BaseClass==Job_Mage||BaseClass==Job_Archer||BaseClass==Job_Acolyte) bonus bFlee2,7+(getequiprefinerycnt(EQI_GARMENT)*3); else if(BaseClass==Job_Swordman||BaseClass==Job_Merchant||BaseClass==Job_Thief) bonus bShortWeaponDamageReturn,7+(getequiprefinerycnt(EQI_GARMENT)*3);	\N	\N
20110	_dragonarmor	Dragon Armor	5	10	\N	100	\N	1	\N	1	4294967295	7	2	16	\N	0	1	0	bonus bAllStats,3; bonus bUnbreakableArmor,0; bonus2 bResEff,Eff_Freeze,50; bonus3 bSubEle,Ele_Neutral,5,BF_SHORT; bonus3 bSubEle,Ele_Water,5,BF_SHORT; bonus3 bSubEle,Ele_Earth,5,BF_SHORT; bonus3 bSubEle,Ele_Fire,5,BF_SHORT; bonus3 bSubEle,Ele_Wind,5,BF_SHORT; bonus3 bSubEle,Ele_Poison,5,BF_SHORT; bonus3 bSubEle,Ele_Holy,5,BF_SHORT; bonus3 bSubEle,Ele_Dark,5,BF_SHORT; bonus3 bSubEle,Ele_Ghost,5,BF_SHORT; bonus3 bSubEle,Ele_Undead,5,BF_SHORT;if(isequipped(20111) && isequipped(20112) && isequipped(20088) ) bonus bMdef,25; bonus bDef,25;	\N	\N
20111	_dragonboots	Dragon Shoes	5	400	\N	200	\N	1	\N	1	4294967295	7	2	64	\N	0	1	0	bonus bAllstats,3; bonus bUnbreakableShoes,0; bonus bMaxHP,10*BaseLevel;bonus bMaxSP,10*JObLevel;bonus2 bResEff,Eff_Sleep,50;	\N	\N
20112	_dragonmanteau	Dragon Manteau	5	1000	\N	200	\N	1	\N	1	4294967295	7	2	4	\N	0	1	0	bonus bAllstats,2; bonus bUnbreakableGarment,0; if(BaseClass==Job_Mage||BaseClass==Job_Archer||BaseClass==Job_Acolyte) bonus bFlee2,7+(getequiprefinerycnt(EQI_GARMENT)*3); else if(BaseClass==Job_Swordman||BaseClass==Job_Merchant||BaseClass==Job_Thief) bonus bShortWeaponDamageReturn,7+(getequiprefinerycnt(EQI_GARMENT)*3);	\N	\N
20113	_dragonplate	Dragon Plate	5	10	\N	100	\N	1	\N	1	4294967295	7	2	16	\N	0	1	0	bonus bUnbreakableArmor,0; if(BaseJob==Job_Crusader) bonus bMaxHP,100;	\N	\N
20109	_avshield	Angelic Shield	5	500	\N	300	\N	10	\N	1	4294967295	7	2	32	\N	0	1	1	bonus bAllStats,2; bonus2 bResEff,Eff_Stone,50; bonus bShortWeaponDamageReturn,2;	\N	\N
20114	_dragonshield	Dragon Shield	5	500	\N	300	\N	10	\N	1	4294967295	7	2	32	\N	0	1	1	bonus bAllStats,3; bonus2 bResEff,Eff_Stone,50; bonus bShortWeaponDamageReturn,5;	\N	\N
